"","p","freq","mu_a","lambda_eff","N","beta_eff","mu_l","mu_h","mu_BB","mu_AB","mu_AA","species"
"10690",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.505677393877551,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10691",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.518221984489796,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10692",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.530766575102041,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10693",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.543311165714286,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10694",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.555855756326531,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10695",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.568400346938776,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10696",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.580944937551021,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10697",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.593489528163265,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10698",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.60603411877551,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10699",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.618578709387755,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10700",1,1,0.0408219178082192,36.4525786804865,0.002,2.62,0.6311233,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10701",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.01643836,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10702",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.0289829506122449,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10703",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.0415275412244898,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10704",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.0540721318367347,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10705",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.0666167224489796,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10706",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.0791613130612245,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10707",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.0917059036734694,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10708",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.104250494285714,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10709",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.116795084897959,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10710",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.129339675510204,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10711",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.141884266122449,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10712",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.154428856734694,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10713",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.166973447346939,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10714",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.179518037959184,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10715",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.192062628571429,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10716",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.204607219183674,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10717",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.217151809795918,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10718",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.229696400408163,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10719",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.242240991020408,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10720",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.254785581632653,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10721",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.267330172244898,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10722",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.279874762857143,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10723",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.292419353469388,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10724",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.304963944081633,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10725",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.317508534693878,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10726",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.330053125306122,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10727",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.342597715918367,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10728",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.355142306530612,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10729",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.367686897142857,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10730",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.380231487755102,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10731",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.392776078367347,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10732",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.405320668979592,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10733",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.417865259591837,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10734",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.430409850204082,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10735",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.442954440816327,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10736",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.455499031428572,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10737",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.468043622040816,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10738",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.480588212653061,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10739",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.493132803265306,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10740",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.505677393877551,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10741",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.518221984489796,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10742",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.530766575102041,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10743",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.543311165714286,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10744",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.555855756326531,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10745",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.568400346938776,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10746",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.580944937551021,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10747",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.593489528163265,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10748",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.60603411877551,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10749",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.618578709387755,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10750",1,1,0.0408219178082192,42.6047505336176,0.002,2.62,0.6311233,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10751",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.01643836,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10752",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.0289829506122449,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10753",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.0415275412244898,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10754",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.0540721318367347,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10755",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.0666167224489796,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10756",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.0791613130612245,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10757",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.0917059036734694,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10758",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.104250494285714,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10759",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.116795084897959,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10760",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.129339675510204,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10761",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.141884266122449,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10762",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.154428856734694,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10763",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.166973447346939,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10764",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.179518037959184,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10765",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.192062628571429,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10766",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.204607219183674,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10767",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.217151809795918,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10768",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.229696400408163,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10769",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.242240991020408,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10770",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.254785581632653,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10771",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.267330172244898,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10772",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.279874762857143,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10773",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.292419353469388,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10774",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.304963944081633,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10775",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.317508534693878,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10776",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.330053125306122,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10777",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.342597715918367,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10778",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.355142306530612,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10779",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.367686897142857,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10780",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.380231487755102,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10781",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.392776078367347,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10782",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.405320668979592,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10783",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.417865259591837,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10784",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.430409850204082,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10785",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.442954440816327,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10786",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.455499031428572,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10787",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.468043622040816,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10788",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.480588212653061,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10789",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.493132803265306,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10790",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.505677393877551,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10791",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.518221984489796,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10792",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.530766575102041,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10793",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.543311165714286,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10794",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.555855756326531,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10795",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.568400346938776,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10796",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.580944937551021,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10797",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.593489528163265,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10798",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.60603411877551,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10799",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.618578709387755,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10800",1,1,0.0408219178082192,49.7952362696213,0.002,2.62,0.6311233,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10801",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.01643836,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10802",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.0289829506122449,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10803",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.0415275412244898,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10804",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.0540721318367347,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10805",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.0666167224489796,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10806",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.0791613130612245,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10807",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.0917059036734694,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10808",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.104250494285714,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10809",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.116795084897959,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10810",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.129339675510204,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10811",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.141884266122449,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10812",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.154428856734694,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10813",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.166973447346939,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10814",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.179518037959184,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10815",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.192062628571429,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10816",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.204607219183674,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10817",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.217151809795918,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10818",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.229696400408163,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10819",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.242240991020408,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10820",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.254785581632653,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10821",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.267330172244898,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10822",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.279874762857143,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10823",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.292419353469388,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10824",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.304963944081633,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10825",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.317508534693878,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10826",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.330053125306122,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10827",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.342597715918367,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10828",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.355142306530612,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10829",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.367686897142857,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10830",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.380231487755102,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10831",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.392776078367347,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10832",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.405320668979592,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10833",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.417865259591837,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10834",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.430409850204082,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10835",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.442954440816327,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10836",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.455499031428572,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10837",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.468043622040816,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10838",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.480588212653061,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10839",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.493132803265306,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10840",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.505677393877551,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10841",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.518221984489796,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10842",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.530766575102041,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10843",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.543311165714286,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10844",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.555855756326531,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10845",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.568400346938776,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10846",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.580944937551021,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10847",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.593489528163265,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10848",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.60603411877551,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10849",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.618578709387755,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10850",1,1,0.0408219178082192,58.1992741206381,0.002,2.62,0.6311233,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10851",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.01643836,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10852",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.0289829506122449,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10853",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.0415275412244898,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10854",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.0540721318367347,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10855",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.0666167224489796,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10856",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.0791613130612245,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10857",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.0917059036734694,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10858",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.104250494285714,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10859",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.116795084897959,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10860",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.129339675510204,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10861",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.141884266122449,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10862",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.154428856734694,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10863",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.166973447346939,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10864",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.179518037959184,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10865",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.192062628571429,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10866",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.204607219183674,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
"10867",1,1,0.0408219178082192,68.0216776124743,0.002,2.62,0.217151809795918,0.000273972602739726,0.9,0.5,0.1,"Ostertagia circumcincta UK"
